"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ptp4a1",1.63078449456704,0.14479830584739,0.234287391366367,0.618037125271338,0.536550866531145,0.999979586229843
"4931428L18Rik",2.16335534936964,-0.0086876297122751,0.258073766006122,-0.0336633585300918,0.973145598058372,0.999979586229843
"1700001G17Rik",1.75189215245761,0.00196490516437664,0.244404465497327,0.00803956327221086,0.99358542569013,0.999979586229843
"Zfp451",1.19294780107305,0.0640486782531712,0.198051964270853,0.323393299778533,0.746397403168598,NA
"Bend6",25.0204639110978,0.0160843389726988,0.317994201553781,0.0505806045962714,0.959659718329231,0.999979586229843
"Dst",1.25833728499258,0.254181578068398,0.197311914101582,1.28822214930994,0.197668643905349,NA
"Ccdc115",1.29894310152652,0.0901490902018107,0.188818983304993,0.477436583037819,0.633051269119003,0.999979586229843
"Imp4",1.82397912579685,0.0376646204173459,0.224238874208698,0.167966506923735,0.866609628286351,0.999979586229843
"Ptpn18",3.51501506807399,-0.388245840911524,0.168476194627025,-2.30445518888308,0.0211971050456247,0.304764212090334
"Prss40",4.10764596046469,-0.00867281224231352,0.285239985436627,-0.030405317224504,0.975743804285866,0.999979586229843
"Fam168b",1.32673582742769,0.118423891466721,0.187348548804355,0.632104663860454,0.527318487850054,0.999979586229843
"Plekhb2",1.30177210879694,0.169995571352342,0.189931526335907,0.895036093437659,0.370767794036695,0.999979586229843
"Hs6st1",1.17349464383494,0.00392408277388891,0.199475017530201,0.0196720512797789,0.984304986312253,NA
"Uggt1",1.24317755217365,0.0920748634176487,0.194440990232182,0.473536281149886,0.635830622879876,NA
"Neurl3",27.1024451025223,0.107212944980483,0.263947585252781,0.406190285384903,0.684602791444288,0.999979586229843
"Arid5a",1.26025506701618,-0.07210048073362,0.189790531598307,-0.379895035471112,0.704023332689635,NA
"4632411B12Rik",1.1773135206837,-0.00217183198245912,0.198571810695668,-0.010937262317599,0.991273501242372,NA
"Lman2l",1.16956243353373,0.0306312456643179,0.199880731638751,0.153247616281885,0.878203008751382,NA
"Cnnm4",4.10489058664419,0.0471262597258493,0.282016882625196,0.167104392074572,0.867287910232525,0.999979586229843
"Cnnm3",14.0264775633715,0.0297417585168561,0.306934220025306,0.096899454594551,0.922806241940683,0.999979586229843
"Ankrd39",2.93390430679616,-0.0237131427334498,0.274151375603333,-0.0864965301788605,0.931071714252121,0.999979586229843
"Sema4c",1.42583143415361,0.0845186125439405,0.227398179286102,0.371676733777199,0.710133549738979,0.999979586229843
"Cox5b",2.67721341541675,0.246222217143418,0.138363581872733,1.77953052248888,0.0751528254077291,0.748238736466852
"Actr1b",1.20113000337213,0.0575392061896649,0.197153456082852,0.291849847995992,0.770401430310097,NA
"Zap70",1.31546482515827,-0.0820056907520345,0.185137624750114,-0.442944489877302,0.657805886287875,0.999979586229843
"Tmem131",1.78244030857318,0.0166337914631951,0.235853681801169,0.0705258927321637,0.94377509243676,0.999979586229843
"Inpp4a",1.2086082888131,0.154916749508609,0.198088560863569,0.782058029162552,0.434180471126452,NA
"6330578E17Rik",1.50057087347661,0.0664503422521308,0.214069138244297,0.310415330285944,0.756245137655399,0.999979586229843
"Unc50",1.42367914892177,0.204614241253495,0.183295973746856,1.1163051597417,0.26429153375428,0.999979586229843
"Mitd1",1.24802550966197,0.0207102704577551,0.192209315866193,0.107748525946435,0.914195175412894,NA
"Mrpl30",1.74082113569346,0.170205992559326,0.16366757499055,1.03994937646723,0.298363420671159,0.999979586229843
"Txndc9",1.45702923861733,-0.0752304185552852,0.174902496233508,-0.43012775789573,0.667102709175379,0.999979586229843
"Eif5b",1.91647714726667,0.0219306045335628,0.164861863238241,0.133024121545144,0.894174303794539,0.999979586229843
"Rev1",1.45304122374379,-0.0600639135999257,0.215996140573601,-0.278078642703612,0.780951990064298,0.999979586229843
"Aff3",1.20153674871345,-0.121601631602235,0.194569505186683,-0.624977852955743,0.531985593788988,NA
"Chst10",1.1895495789542,-0.122225659886275,0.196529113411167,-0.62192139253466,0.533993557671074,NA
"Pdcl3",1.41244099376996,0.0845068911288599,0.179911525997725,0.469713603173644,0.638559647733159,0.999979586229843
"Rpl31",9.28310123078123,-0.18421760951595,0.125913692726066,-1.46304667528677,0.14345460759291,0.999979586229843
"Tbc1d8",1.20044505299558,0.135930228977727,0.198567974481993,0.684552629054762,0.493626268152567,NA
"D1Bwg0212e",1.22047322894844,-0.0463535013084483,0.193700149918177,-0.239305448798202,0.810868740612179,NA
"Rnf149",1.36503963443834,0.370432992299311,0.189078052811673,1.95915383510043,0.0500947736946823,0.57119632062407
"Map4k4",1.28342108228725,0.0311014786506607,0.189313792158023,0.164285329114848,0.86950653044745,0.999979586229843
"Il18r1",1.21303842399521,0.0865242243193258,0.196562405141718,0.440187045213163,0.659801641703907,NA
"Mrps9",1.27625231355695,-0.0582268096039445,0.188627391707074,-0.30868692546185,0.75755969041442,0.999979586229843
"Tpp2",1.23241076745489,0.108071094164404,0.194961262102281,0.554320858405747,0.579359277801259,NA
"1700029F09Rik",1.20932896550569,-0.0255108796391247,0.195096585663079,-0.130760256784712,0.895964963471381,NA
"Col3a1",1.52231847561497,0.783899584456198,0.207819449637647,3.7720222328709,0.000161929823358619,0.00534007235321304
"Wdr75",1.17732644366971,-0.028445684096693,0.198166984936216,-0.143544012166551,0.885860554441091,NA
"Slc40a1",1.18559476172403,0.0972686917250556,0.199434575517088,0.487722309297976,0.625746547479626,NA
"Slc39a10",1.27154141288559,-0.00218143896675372,0.202891138230536,-0.0107517705592201,0.991421493549861,NA
"Sdpr",1.73930034825395,1.08861297552968,0.20633594014639,5.27592514787941,1.32087998848219e-07,1.02785319103733e-05
"Obfc2a",1.45484521286284,0.309185940098046,0.181488953729714,1.70360748543687,0.0884544420963482,0.843741242835167
"Stat4",1.24402928082843,-0.0862527044228963,0.191027973092261,-0.451518712294764,0.651615741648232,NA
"Stat1",1.5133705132436,0.00179729104939693,0.179319184605654,0.0100228598147454,0.992003048791527,0.999979586229843
