"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rp1",13.7997164428173,5.57186489493643,0.289355659463766,19.2561116836706,1.25452905069437e-82,5.41210053274759e-82
"Sox17",3.81352442768461,3.28051041738754,0.251495283414381,13.044023620842,6.87318604539103e-39,1.81156430986827e-38
"Mrpl15",1.41626995922753,-0.417107376659425,0.206914649524495,-2.01584265598385,0.0438164315218235,0.0609843414328539
"Lypla1",1.50166103508077,0.547820223926011,0.201413310337741,2.71988094037775,0.0065305425240995,0.00981979892720709
"Tcea1",10.1177712546175,4.44704573440435,0.274629634940334,16.1928836826751,5.66121332558109e-59,1.7429391660002e-58
"Atp6v1h",1.22067070996213,-0.196998305747807,0.213544409126849,-0.922516803663013,0.356259069460841,0.392000127749348
"Rb1cc1",27.5551298267207,6.37471724283065,0.254154830661164,25.0820227427798,7.8136287912852e-139,9.36558950413519e-138
"Pcmtd1",1.40589394654527,-0.409732217478339,0.209837087322349,-1.95262059108223,0.0508645694008664,0.0701599668333274
"Rrs1",14.0532479392371,5.47234182412996,0.275816125629652,19.8405434476948,1.33013133263534e-87,6.38463039664965e-87
"Mybl1",13.7024501328432,5.56073986198622,0.283807634878633,19.5933413291161,1.76235582210075e-85,8.07327546412104e-85
"Vcpip1",1.18533795188471,-0.108335561243619,0.215440631942957,-0.502855753190995,0.61506569174227,NA
"1700034P13Rik",2.01723384747042,2.07888561275641,0.228290808814465,9.10630446995326,8.52358880704595e-20,1.82013227951646e-19
"Sgk3",22.3490285778127,5.9791204567972,0.299372709669197,19.9721626710866,9.61967185681627e-89,4.71720874519313e-88
"Snhg6",6.27467020083527,3.93155801459659,0.266912513065199,14.7297628329483,4.15160263410939e-49,1.18261204638751e-48
"Snord87",9.21188899647939,4.93958600847911,0.285163498232274,17.3219435134565,3.2131982124594e-67,1.08072774929369e-66
"Cops5",1.32269722476469,-0.350852232097419,0.210639240508626,-1.66565465793659,0.0957822178736483,0.125702872985655
"Cspp1",1.84885280595186,1.5758375991821,0.213759079536743,7.37202650103679,1.68053598419032e-13,3.2947973098492e-13
"Arfgef1",1.45496954035849,0.369263185561867,0.1933400543891,1.90991559782392,0.056144081425443,0.07692181234667
"Prex2",1.21624165703862,-0.243942003893746,0.212625651088999,-1.14728398311472,0.251264271493201,0.294845275205982
"A830018L16Rik",12.803587886444,5.45591133831489,0.25945090292789,21.0286851066819,3.58447812805103e-98,2.14084391629592e-97
"Prdm14",3.42764487442982,3.2336297251984,0.246994452026409,13.091912383735,3.66268343391539e-39,9.68306281338988e-39
"Ncoa2",31.3129893770468,6.77390557583245,0.293798144362756,23.056325255304,1.270975700237e-117,1.09751747812028e-116
"Tram1",1.88890976873943,-1.00812303173172,0.201545384476315,-5.0019653605622,5.67487887194716e-07,9.93056242425886e-07
"Lactb2",1.31005058379727,0.509987103986209,0.201468578603755,2.53134810162751,0.0113625020294209,0.0167359651787746
"Xkr9",35.8269117294375,7.00653472366442,0.2876869431579,24.3547192192828,5.16692227079889e-131,5.54395359785616e-130
"Eya1",16.6938729607215,5.86279420305083,0.27822340525123,21.0722537802197,1.42962385909181e-98,8.63231526253238e-98
"Msc",5.74284387236573,4.16419989395529,0.274790084129464,15.1541126643907,7.1170129795993e-52,2.07025955717517e-51
"Kcnb2",23.0627729510816,6.35103177781235,0.283252854426433,22.4217750273787,2.41366025794404e-111,1.85693537899306e-110
"Terf1",37.1105542843623,6.88485614739101,0.263700258258989,26.1086439309785,2.90839252612545e-150,4.0270050361737e-149
"Rpl7",22.7217464260581,1.93290655178597,0.249609590245128,7.74371910104803,9.65501870529209e-15,1.9269431329239e-14
"Ube2w",24.4453605431588,6.17505918588572,0.302163500241734,20.436151887788,7.97877236384298e-93,4.24558529452195e-92
"Tceb1",1.65191221032527,-0.791174485306132,0.203911273069629,-3.87999384926586,0.000104459106304613,0.000171228304258151
"Tmem70",1.25555963009371,-0.184119614170946,0.211063395975566,-0.872342706891065,0.383021445955884,0.415626639203766
"Ly96",2.32867893389427,2.12330273270282,0.228035284034681,9.31129031935208,1.26288677234636e-20,2.7268951196062e-20
"Jph1",2.66189920260337,2.72380844023893,0.24496962887343,11.118963819169,1.01443293007965e-28,2.41796342238163e-28
"Mcm3",1.27728392630169,-0.262200477164841,0.212928723149393,-1.23140022297921,0.218173213624248,0.260485368543052
"Tram2",5.00801366116169,3.92698536570626,0.263648889492514,14.8947540543984,3.56494018847155e-50,1.02557110960714e-49
"Gsta3",6.95643709799809,4.26705889096725,0.280317595024059,15.2222299517125,2.51799828001786e-52,7.35325931283539e-52
"Gm4956",1.27958784450928,-0.316119038847844,0.211619944189511,-1.49380551090568,0.135226460729287,0.170977867265806
"Khdc1b",5.30636733101518,4.02844384373946,0.265163844411753,15.1922817859135,3.97826714132199e-52,1.16014270825144e-51
"Kcnq5",14.3931351587228,5.63606010777021,0.293667727555249,19.1919628169216,4.32010427975877e-82,1.84541279380857e-81
"4933415F23Rik",1.51170725688132,1.22117835186658,0.210966909067128,5.7884829296997,7.10249649719333e-09,1.28710403455474e-08
"Mir30a",2.03666375858355,2.10549270442506,0.227309619907316,9.26266431347501,1.99393450764096e-20,4.29475474721923e-20
"Ogfrl1",1.46838786251744,0.429667364606311,0.197034202197099,2.18067401402982,0.0292075364005315,0.0413684276246844
"Smap1",1.40744847621513,-0.489781542723899,0.208382327634763,-2.3503986556017,0.0187533137164204,0.027135772030413
"1110058L19Rik",1.41584868296849,-0.13837824198992,0.202619052605259,-0.682947828502124,0.494639809907822,0.516507262996366
"Lmbrd1",1.3922740600146,0.0182205669896134,0.197678316433802,0.092172815503086,0.926560736167308,0.930930043844356
"Phf3",2.46629514054143,2.06555388542488,0.233222439715251,8.85658295979917,8.25044917071993e-19,1.73763746908041e-18
"Ptp4a1",1.63078449456704,1.18110517229981,0.211283723119242,5.5901380137704,2.26889204184975e-08,4.07697640566462e-08
"4931428L18Rik",2.16335534936964,2.25162067914633,0.228243785642209,9.86498130852043,5.90454453697905e-23,1.31267983317848e-22
"1700001G17Rik",1.75189215245761,1.68077797801465,0.217250959590322,7.73657332139824,1.02132093788865e-14,2.03795691734661e-14
"Zfp451",1.19294780107305,-0.158245926326504,0.214334251527032,-0.738313756196575,0.460323809079691,NA
"Bend6",25.0204639110978,6.43029525220299,0.293363819669763,21.919183011189,1.70489532687526e-106,1.19137263805741e-105
"Dst",1.25833728499258,-0.197501091053197,0.206885268219514,-0.954640669937117,0.339759442772388,0.376628645417682
"Ccdc115",1.29894310152652,-0.324828491755173,0.211152591695766,-1.53835900921924,0.123960858924034,0.158746132980675
"Imp4",1.82397912579685,1.24946411371985,0.205040284106616,6.09374942667442,1.10296261319398e-09,2.02906249898593e-09
"Ptpn18",3.51501506807399,-0.387480177289424,0.193336050724329,-2.00417964387779,0.0450508203136807,0.0626606133859348
"Prss40",4.10764596046469,3.57421557263293,0.255432013304494,13.9928254348142,1.72423338294083e-44,4.73959887253877e-44
"Fam168b",1.32673582742769,-0.347140143733586,0.209345293336901,-1.65821804827936,0.0972734631702815,0.127164407149729
"Plekhb2",1.30177210879694,-0.359302266634122,0.210537509928214,-1.70659502317013,0.0878973508525057,0.116106666202622
"Hs6st1",1.17349464383494,-0.0773673141519767,0.214636427629111,-0.360457518821858,0.71850501947168,NA
"Uggt1",1.24317755217365,-0.193427634588658,0.210868223718459,-0.917291525378967,0.358989897005017,0.393564190526606
"Neurl3",27.1024451025223,6.17166458965995,0.235316464833199,26.2270835746009,1.30520502494904e-151,1.83396237691359e-150
"Arid5a",1.26025506701618,-0.206509865642111,0.213511755030659,-0.967206070749864,0.333441027990632,0.371194373059014
"4632411B12Rik",1.1773135206837,-0.108328885819684,0.21542368946008,-0.502864313999961,0.615059672452754,NA
"Lman2l",1.16956243353373,-0.108344644585347,0.215381244933778,-0.503036578782241,0.61493855487441,NA
"Cnnm4",4.10489058664419,3.4868046041259,0.25221680925277,13.8246321268439,1.81035584169377e-43,4.93346775966664e-43
"Cnnm3",14.0264775633715,5.52084164166998,0.280733196306283,19.6657955464828,4.23472909933927e-86,1.97192559309108e-85
"Ankrd39",2.93390430679616,2.80483509260767,0.248245690863606,11.2986254981914,1.33287811820881e-29,3.20997636772779e-29
"Sema4c",1.42583143415361,0.854987960182782,0.2104639580193,4.06239609018651,4.85715704464584e-05,8.05539627420216e-05
"Cox5b",2.67721341541675,-1.60770228445854,0.200178855234845,-8.0313291959454,9.64222440682567e-16,1.95389795821545e-15
"Actr1b",1.20113000337213,-0.168047059994729,0.214128257741292,-0.784796279423157,0.432573021887432,NA
"Zap70",1.31546482515827,-0.280563763022727,0.212217266003527,-1.32205907797372,0.186148479124208,0.227031556315038
"Tmem131",1.78244030857318,1.41333808370557,0.214743870644849,6.58150604932979,4.65706556775753e-11,8.77613078111708e-11
"Inpp4a",1.2086082888131,-0.215952373781649,0.213088023451918,-1.01344209910689,0.310849039326981,0.351037806053935
"6330578E17Rik",1.50057087347661,0.641147934944276,0.203682411463276,3.14778252249766,0.00164514040756697,0.0025653869835697
"Unc50",1.42367914892177,-0.358122737268863,0.201572524257845,-1.77664460266799,0.0756267322012596,0.101158627057162
"Mitd1",1.24802550966197,-0.22533124417367,0.213112289676324,-1.0573357572006,0.290358379663819,0.331827717078859
"Mrpl30",1.74082113569346,-0.870809832261505,0.204422598398044,-4.25985110787945,2.04563125990998e-05,3.43239960679206e-05
"Txndc9",1.45702923861733,-0.466336365644786,0.208968122799502,-2.23161484822363,0.0256404294355239,0.0365441751954771
"Eif5b",1.91647714726667,-0.463957936857189,0.190966975173222,-2.42951922151117,0.0151188632169329,0.022075654823046
