"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Derl1",888.114242767933,11.001974557995,0.151026085049091,72.848174237045,0,0
"Mir9-2",550.425090258521,10.9811366007237,0.214631651560063,51.1627083932248,0,0
"Myo5a",602.389837570878,10.9598877123723,0.166904516769172,65.6656148349166,0,0
"Fstl1",641.384697198027,10.9574920698989,0.218459102482892,50.1580934159383,0,0
"Olfr171",536.847755989184,10.9450957951948,0.164196866003107,66.6583721213513,0,0
"Lrrn4",536.634409317917,10.9444840274601,0.197358056531532,55.4549645441582,0,0
"Mir670",504.457095550523,10.8551509791636,0.178269004828985,60.8919704778577,0,0
"Dtnb",528.446451308662,10.8392045108702,0.186361528084565,58.1622431532744,0,0
"4930413F20Rik",495.657174707854,10.8297135288645,0.174778068044928,61.9626572716243,0,0
"Ssbp2",531.739439053166,10.8183808210114,0.207054296286225,52.2490043194102,0,0
"EU599041",484.898222937943,10.7979531165591,0.226834447130977,47.6027924908787,0,0
"Pde3a",473.232548484776,10.7627861460971,0.195648355237246,55.0108695421743,0,0
"Pcsk2",429.563276136936,10.6228514962043,0.181145013276166,58.6428039286356,0,0
"Vmn1r185",421.705058678518,10.5961547684088,0.188291290673045,56.2753313259096,0,0
"D830046C22Rik",413.097647993192,10.5663491894325,0.177552968131451,59.5109690400089,0,0
"Spata22",405.694536428307,10.5401853531348,0.20179936832044,52.2310126184236,0,0
"Mrpl2",459.328582877953,10.5020426666815,0.176888677368356,59.3709152158558,0,0
"Smc3",510.098682189515,10.4802751949946,0.182524744014478,57.4183804589434,0,0
"Kcnk7",388.992406980975,10.4688209435444,0.190947303157759,54.8257072523051,0,0
"Rsl1",360.630295884971,10.3488330266956,0.219334219425566,47.1829386850764,0,0
"2010305A19Rik",364.253848612909,10.3420759804767,0.21390528327176,48.3488571310198,0,0
"Fbxo27",344.945795217398,10.3056341000382,0.182863261378598,56.3570507402334,0,0
"Clec10a",375.883870328001,10.2985612288876,0.207320049808822,49.6746997619591,0,0
"Tfg",413.149922801379,10.2947343811095,0.163550542246694,62.945278197741,0,0
"Tor1a",422.212662552217,10.2916032989142,0.197831181394848,52.0221495234027,0,0
"Kif19a",334.130804098355,10.2595061142839,0.219994610759644,46.6352611041595,0,0
"Lrrc8a",432.758753545397,10.2509304796073,0.210581427761913,48.6791764523372,0,0
"4930451I11Rik",331.526620976206,10.2481986330163,0.22092662476564,46.3873407919377,0,0
"Angptl2",362.036977291986,10.2335733072591,0.22610253786775,45.2607626777054,0,0
"Grik5",314.087835522059,10.1594078232111,0.170799055380013,59.4816394072398,0,0
"Dnaic2",304.105615017802,10.1233402256433,0.188359002689561,53.7449236887701,0,0
"Mir5101",299.557855738769,10.1014889975199,0.225402112592999,44.8154140230255,0,0
"Tdrd1",293.780231984385,10.0733246821853,0.228396568587641,44.1045360027814,0,0
"2610101N10Rik",401.249155577043,10.0700891815296,0.184293541308951,54.6415740345886,0,0
"Gm10789",290.643589361966,10.0577849922941,0.226135740205023,44.4767597690457,0,0
"Galc",294.80427206169,10.0468489016999,0.193264149814867,51.9850624718764,0,0
"BC030476",286.751426541974,10.0382682590335,0.238585823611794,42.0740348570202,0,0
"Olfr199",285.47880110393,10.0318665212264,0.189610684563197,52.9077068854883,0,0
"Gm7849",282.261345644249,10.0154743542127,0.186701812732151,53.6442266288075,0,0
"Zdhhc16",310.424799797013,10.0109294124867,0.201586513389617,49.6607101544438,0,0
"Vmn2r25",275.641347906193,9.98112872735887,0.201935594076892,49.4272878091927,0,0
"Olfr20",269.716110381143,9.94969371987597,0.182567461274655,54.4987241998595,0,0
"Ccdc109b",326.825175504561,9.93885536372082,0.203117975494393,48.9314416389265,0,0
"Tmco6",280.657096349216,9.9342593943859,0.194136571634958,51.1714990674999,0,0
"Mir10b",263.713704950187,9.91709402372693,0.203682628659451,48.6889534419152,0,0
"Mir3085",262.844060434966,9.91233540057021,0.191037059210062,51.88697649324,0,0
"Cartpt",261.960173471439,9.9074326961437,0.198240913813492,49.9767303608414,0,0
"Slc5a12",254.063624436553,9.85247556196661,0.208885262268325,47.1669253013673,0,0
"Gm2016",247.930441434448,9.82775424486294,0.20817407793969,47.2093083929025,0,0
"Taf7l",245.131986026387,9.81131143223138,0.201810994713577,48.616337510036,0,0
"Gm18756",241.808407849306,9.79155571033862,0.199776848162712,49.0124646593869,0,0
"Ngb",241.497039254942,9.78964530670126,0.245093159424161,39.9425480894764,0,0
"Acot12",240.102153897714,9.78127048375582,0.240032390774415,40.7497940265419,0,0
"Gm6927",239.791353759691,9.77943265484098,0.194785181019693,50.2062456889484,0,0
"Tas2r129",238.878999878935,9.77386503824037,0.246584125636444,39.6370407584576,0,0
"Hipk4",236.440733935134,9.75907360762162,0.173469370743203,56.2581945493336,0,0
"Vmn2r20",235.515643209745,9.75333634180774,0.244103273247953,39.9557786015453,0,0
"Tox",260.182568925145,9.72574441363862,0.198097028192263,49.0958622771429,0,0
"Rgs22",229.893933347789,9.71838209603916,0.190851946618296,50.9210530373887,0,0
"E2f6",233.731729022919,9.7105427152711,0.212188750074597,45.763701948653,0,0
"BB283400",228.278313491994,9.70813776079357,0.251014041496418,38.6756760813802,0,0
"Fam108c",276.013481029131,9.70288371063001,0.171408920709531,56.6066437526464,0,0
"Olfr10",226.211288089043,9.69494463958992,0.259384198081256,37.3767743421009,9.31711431130271e-306,4.56669828215964e-304
"Lrrc48",223.800924422595,9.67943819247695,0.265565627193575,36.4483848861263,7.29684331455393e-291,3.28357949154927e-289
"Pcdha4-g",217.331641216067,9.63701352739343,0.194314054132416,49.595041235804,0,0
"Pkn3",233.172649235717,9.63579233214874,0.214695364080105,44.8812314762118,0,0
"Pcdhb6",215.321978770429,9.62353503709291,0.206808227734084,46.533617847482,0,0
"Cyp2s1",216.86609110081,9.62334787754441,0.195141206753025,49.314791261509,0,0
"Neurl1a",215.331011802835,9.61313444725318,0.254660581042114,37.7488121950976,0,0
"C330005M16Rik",210.815038110726,9.59293266447047,0.183539985326233,52.2661732124449,0,0
"Bdp1",233.164925275965,9.58629784297406,0.206912458938552,46.3302108154877,0,0
"Grm6",209.643673771375,9.57409145296053,0.217785111569675,43.9611844168583,0,0
"4833420G17Rik",233.794207182475,9.5719783429489,0.255915393169487,37.402901890351,3.50520976745532e-306,1.72615047038838e-304
"Prr5l",224.579125272569,9.56175287215066,0.208040870259541,45.9609347923892,0,0
"Olfr1278",204.315320071955,9.54748565526579,0.251915156662766,37.8996078749118,0,0
"Timm50",230.879159995353,9.54385041652012,0.177935528074551,53.6365644331662,0,0
"Gm3383",202.099645653579,9.53172716943797,0.211125239885962,45.1472650763426,0,0
"2610034B18Rik",206.321341690857,9.52997996879014,0.21433148249767,44.4637430662746,0,0
"Dusp5",204.545067399574,9.52790946241852,0.197237203639253,48.3068573606685,0,0
"Dnlz",232.227222833852,9.51440191644188,0.180666884213597,52.6626778219815,0,0
"Prrt4",198.168563671287,9.49271453445855,0.261127626828444,36.3527775661022,2.37513968125809e-289,1.04626406212382e-287
"Sertad3",207.843614889962,9.46916971441932,0.177157700778046,53.4505114529731,0,0
"Dmrtc2",192.801365516817,9.46350615193876,0.176212023166258,53.7052238655126,0,0
"Zfp800",205.265025081764,9.4304684395475,0.234049237210027,40.2926689783866,0,0
"5530401A14Rik",187.759728535522,9.42503035073639,0.263742029181603,35.7357922056734,1.09976113943737e-279,4.50255148852007e-278
"Pcdha2",187.059783476256,9.41965045770792,0.218754860598863,43.060302440461,0,0
"Tars",202.10556116804,9.39869191278005,0.160312902416707,58.6271708084339,0,0
"Iqce",184.565459672267,9.38946128042829,0.23604371591884,39.778484438267,0,0
"Cyp46a1",183.182232692968,9.38927592723728,0.240771061648608,38.9966961267978,0,0
"Tmem67",184.346138277656,9.36659073192516,0.226279687062224,41.3938646174169,0,0
"Skor2",179.872865939148,9.36288061950364,0.201870815376671,46.3805558125549,0,0
"Olfr825",178.852361935101,9.35460261204281,0.237002920400388,39.4704107284389,0,0
"Elmod2",181.335984653563,9.35348018488631,0.212456244223511,44.0254425991176,0,0
"Wdyhv1",194.097681823084,9.35054671142373,0.235756860546749,39.6618223102338,0,0
"Nlrp4a",176.839210225673,9.33821770336375,0.194419121981363,48.0313747341114,0,0
"Phc1",179.149215036149,9.33565792178049,0.221981889532825,42.0559440296141,0,0
"Gm10046",173.662977760755,9.31194260065017,0.17474592222202,53.2884686649172,0,0
"Ryr3",173.519257399403,9.3107169027999,0.224636764530457,41.4478766299072,0,0
"Sh3bp1",178.318225103239,9.30795442409743,0.278848214040371,33.380003727583,2.67458546244282e-244,9.21540337554555e-243
"Tas2r125",171.381883479807,9.29274422086361,0.227388487047224,40.8672591191202,0,0
"A430093F15Rik",173.7100570229,9.2806119279882,0.267249705805868,34.7263691086332,3.15185326657032e-264,1.16685631570901e-262
"B4galt1",243.880111626414,9.28022176233517,0.221077207108593,41.9772887658054,0,0
"Vmn1r214",169.889285523886,9.28006422659816,0.217835293078736,42.601288778508,0,0
"Gm13807",168.998785667642,9.27244202731821,0.233544316690325,39.7031371121452,0,0
"C130071C03Rik",168.535142624274,9.2684357914315,0.249215788250974,37.1904037720823,9.7537614146693e-303,4.64973831822591e-301
"AU022793",172.20145072174,9.25786930412333,0.220258605307273,42.0318166057943,0,0
"2310014L17Rik",166.892261907931,9.25423576313444,0.22635147724891,40.8843621239455,0,0
"Map3k11",195.115727360731,9.24465311822536,0.182253632889654,50.7241088786558,0,0
"1700019E19Rik",175.512810002357,9.22427607640704,0.230350851553378,40.0444626716283,0,0
"Olfr75-ps1",162.661472033266,9.21699984905377,0.23926604638825,38.5219716219058,0,0
"A330102I10Rik",162.552010039975,9.21598841842627,0.259676956320624,35.490205018605,6.96097170391824e-276,2.73205054845513e-274
