Genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Khdrbs1,1.71095958655468,0.778422015281294,0.204613551349794,3.80435220515065,1.4217576845647e-4,2.3203298775764e-4
Psma5,1.66397931526467,0.778415615297521,0.204495658975899,3.80651412942346,1.4093924417063e-4,2.3005092388076e-4
Ifi27l1,1.74346409436896,0.778155221779777,0.19966058993150201,3.89739017623228,9.72348933450137e-5,1.5963709490831e-4
Sec11a,1.71210321408603,0.776771686133302,0.202954298047832,3.82732316390873,1.2954438859935e-4,2.1171625187496e-4
Ptp4a3,1.84091330858782,0.772327378863518,0.20704925098086,3.73016263137756,1.9135621425518e-4,3.1098363586926e-4
Tmem66,2.12057912744463,0.772161259101805,0.189862816030334,4.06694304470043,4.76338790424311e-5,7.90365062306072e-5
Pafah1b1,1.7188122219188,0.772133783949384,0.204911976858349,3.76812422478918,1.6447885079979e-4,2.6784576545778e-4
Dnajb6,1.64809434145872,0.772128433976626,0.204157711206541,3.78201944669866,1.5556120597978e-4,2.5360071680652e-4
Pdcd10,1.67588678510747,0.772079731463344,0.204696659930422,3.77182378904365,1.6205868875512e-4,2.6398700430699e-4
U2af1,1.68655253985768,0.771911761077403,0.205151432785438,3.76264377292809,1.6812659753026e-4,2.7370055796288e-4
Arf6,1.82694726031592,0.766841787446516,0.197288537575173,3.88690492043577,1.0153049887476e-4,1.6658469405195e-4
Nudc,1.66682966937803,0.765565382334905,0.204949237233751,3.73539024915596,1.8742430800409e-4,3.0468853559057e-4
Herpud1,1.61528723571486,0.765554032221739,0.204904921152992,3.73614273348828,1.8686462600216e-4,3.0382599212936e-4
Tra2b,1.65121896581711,0.760974814263839,0.200692698599434,3.79174140152792,1.4959464028228e-4,2.4395002257842e-4
Adrbk1,1.58913506152882,0.759184134331308,0.204711063511424,3.70856426276609,2.0843776394478e-4,3.3848036328878e-4
2810407C02Rik,1.64413286825628,0.759163339422625,0.204764208308595,3.7075001812744,2.0931526688408e-4,3.398524706485e-4
Rnf130,1.62206087154952,0.757441603181083,0.203844278480072,3.7157854457766,2.0257342706865e-4,3.2900849075867e-4
Marcks,1.63186860430177,0.752508822192159,0.206933455402944,3.63647734353472,2.7639194096667e-4,4.4660762477821e-4
Ppp1cc,1.71003575608144,0.752494705242409,0.205252804451652,3.66618476786592,2.4619607280445e-4,3.9892705262743e-4
Esd,1.68902244145009,0.752409236627907,0.205353318716542,3.66397407809362,2.4833192869247e-4,4.0226304663295e-4
Txnl4a,1.72964594169969,0.749739937160994,0.20222861386184,3.70738800431678,2.0940797635972e-4,3.3995012800427e-4
Lat,1.67101367970804,0.746511517587994,0.208330638138676,3.58330164136048,3.3927842899421e-4,5.4636230120307e-4
Cdc42se1,1.6055105544671,0.746247318072147,0.205051583321914,3.63931507371294,2.7336416568753e-4,4.4192039172776e-4
Psmb7,1.58853465935846,0.746231999439361,0.20449556678718,3.64913533903632,2.6312446146866e-4,4.2596051755821e-4
Ndufb2,1.62461998177441,0.746227471877046,0.204754914892906,3.64449113354544,2.6792137118221e-4,4.3332286834117e-4
Rnase6,1.66296952846297,0.745764112906619,0.207584339051096,3.5925837002716,3.2741543706371e-4,5.2742125643344e-4
Tcp1,1.63412638737536,0.744731902675593,0.203939643286086,3.65172700449851,2.6048270450966e-4,4.2174929204107e-4
Gemin7,1.59022190813528,0.739748621235218,0.204765811840745,3.61265689123217,3.030756176095e-4,4.8919441061273e-4
Spnb2,1.59328968508196,0.739585182104388,0.205532121670192,3.59839219336804,3.2019052488119e-4,5.1618114264354e-4
Mndal,1.87020752605222,0.733223126929805,0.207984214792012,3.52537872964562,4.228777441811e-4,6.7837179613563e-4
Sp110,1.64178163322018,0.733211837881289,0.205644519999384,3.56543338905159,3.6325541693913e-4,5.8389323369431e-4
2900053A13Rik,1.57034039410487,0.733173588684178,0.20474980415907101,3.58082681297499,3.4250863507171e-4,5.5139400927505e-4
Ndufs4,1.60808511364481,0.733000701184129,0.204773557860559,3.57956715135686,3.4416380324668e-4,5.5380242076069e-4
Eif1b,1.61178522638691,0.732977367231245,0.204744759479803,3.57995666943334,3.4365118746184e-4,5.5306280208134e-4
Snrpd1,1.64586925932811,0.732697148331058,0.206427832763269,3.54941065128225,3.8609446503972e-4,6.2050896167098e-4
Mrpl20,1.55763422140109,0.726551883988029,0.204777621205114,3.54800431664496,3.8816185981099e-4,6.2373554200813e-4
Ddx3x,1.56901950958931,0.72646582491269,0.205065514096944,3.54260358262509,3.9619779042837e-4,6.364525207066e-4
H47,1.60818479233585,0.726321988016529,0.206002006668614,3.52580054807392,4.222048098039e-4,6.7739637534237e-4
Coro1b,1.55516956312132,0.726148284463447,0.205333060901513,3.53644114238253,4.0555685861295e-4,6.5098610146359e-4
2900010M23Rik,1.60853043686555,0.719882876753794,0.205104400438256,3.50983633318245,4.4838259272703e-4,7.1851331819957e-4
Psmc3,1.56898856501828,0.719811929849172,0.205031857721797,3.51073212644772,4.4687446194019e-4,7.1642650225056e-4
Hdgf,1.59231601576583,0.71980654990674,0.205273466130353,3.50657375975542,4.5391561337734e-4,7.2715651429483e-4
Tnfaip8l2,1.62881163016527,0.719804158640565,0.205377796813957,3.50478079815319,4.5698337329114e-4,7.3195864025154e-4
Dnajb11,1.6071982607579,0.719710606972902,0.205625710467562,3.50010028092492,4.6508316192785e-4,7.4481794915274e-4
Hspd1,1.70990823205237,0.719610346858271,0.207095651815249,3.47477284313164,5.1128611263917e-4,8.1730623426014e-4
Srsf6,1.67849665781073,0.715334737735703,0.198770263723817,3.59880157290343,3.1968698801402e-4,5.1544898144654e-4
Dnaja2,1.64393775615657,0.71317787097206,0.205460593577993,3.4711175440138,5.1829706713234e-4,8.281330549222e-4
Mycbp2,1.6908675582706,0.713102468825287,0.205587685932539,3.46860496819484,5.2316810345461e-4,8.356601897286e-4
Stx7,1.55339972087451,0.713094204562101,0.20554392503599,3.46930323743327,5.2181013154394e-4,8.336186340197e-4
St13,1.56767490158852,0.71303202522549,0.205943721879432,3.46226638383728,5.3564670873388e-4,8.5506905797886e-4
Ndufb6,1.59503231248009,0.712096268599864,0.204220700576797,3.48689563099447,4.8866201790651e-4,7.8185922865042e-4
Ccnl1,1.58566350935463,0.706570069221116,0.205268824278573,3.442169417126,5.7706871638995e-4,9.1978586245971e-4
Atxn7l3b,1.63744146480655,0.706569093110844,0.205735834081344,3.43435112442046,5.9397424744241e-4,9.4658695516696e-4
Polr2f,1.60070372281525,0.706522129188102,0.205175403884661,3.44350305061553,5.7423011566502e-4,9.1554099076708e-4
Ostc,1.65135575138731,0.706458490529318,0.206001580624239,3.4293838347675,6.0495333308522e-4,9.6393662964129e-4
Smc6,1.69041738858332,0.706203806076535,0.206686419983898,3.4167886120992,6.3364459775718e-4,0.00100919139597025
Rab5c,1.67724188365439,0.702670845589002,0.199244974617831,3.52666784663847,4.208243336468e-4,6.7528528178183e-4
Matr3,1.62560144344926,0.699883912248386,0.205538690702612,3.40512002803904,6.6134978546582e-4,0.00105219319723608
Slc50a1,1.58960879669731,0.699843005216286,0.205324052169913,3.40848038902496,6.5325780511837e-4,0.00103979440241436
Tor1aip1,1.60552196026939,0.699838709595715,0.20541668445127,3.40692242923303,6.5699796250437e-4,0.00104542885665992
Ppp1r11,1.6759508028547,0.699813162070888,0.205890349145352,3.39896049026,6.7642487102504e-4,0.00107503054551705
Ube2v1,1.57369500609437,0.699790911042567,0.205277552907605,3.40899870020148,6.5201790365246e-4,0.00103797909639093
Rwdd1,1.62483795283126,0.699745921349552,0.205616279516732,3.40316400527327,6.6610283961397e-4,0.00105943230432204
Sys1,1.64358465417891,0.699675410843052,0.205666098153254,3.40199681486484,6.6895417460887e-4,0.00106364325052036
Tmpo,1.58703511906605,0.699494348087861,0.20655766817167,3.38643611868484,7.0806759394142e-4,0.00112446390032681
Lrrc33,1.65024667924431,0.699405071013668,0.207138461899934,3.37650991804478,7.3411725264415e-4,0.00116494666630263
Sfrs18,1.71672745727799,0.699165678601907,0.20461117774106,3.41704537513936,6.3304727552399e-4,0.00100839389021522
Snhg8,1.63316549388245,0.697943106455389,0.201554417456491,3.46280233032377,5.3458096701187e-4,8.5349828652759e-4
Mtpn,1.65775872830111,0.696384408035641,0.199195132011335,3.49599109679053,4.7230445846389e-4,7.5615067418541e-4
Hnrnph1,1.54627472312447,0.693134726364244,0.205155941823982,3.37857495231083,7.2862567190392e-4,0.00115640802898708
1110002B05Rik,1.57358736371814,0.693040444220277,0.205441883729958,3.37341359822829,7.4242342497531e-4,0.00117759048264088
Dnajc15,1.62481490114463,0.692954527787658,0.206889361880678,3.34939661222076,8.0987774465361e-4,0.0012830233162646
Smc4,1.66568836368723,0.6923339150776,0.210289362591477,3.29229166204939,9.9374494899762e-4,0.00156764842362273
Rgs10,1.58248213294026,0.692311609023533,0.208349386633234,3.32283967911189,8.9106110286713e-4,0.00140906966281928
Stra13,1.62235411453765,0.69116763759657,0.202303413378348,3.41649024133838,6.3433937296886e-4,0.00101014384591137
Ifi203,1.80459943523771,0.686523405727042,0.206646223617519,3.32221607396865,8.9305507849681e-4,0.00141200893828665
Bzw1,1.65619430021317,0.685835430849325,0.20432196217117,3.35664078184003,7.8895543397191e-4,0.00125044705186986
Cetn3,1.54262504997449,0.679521278118706,0.205485305654849,3.30690934786397,9.433141358839e-4,0.00149034497255265
Mrp63,1.56930189007632,0.679430975093976,0.205535414798431,3.30566377458744,9.4751712111823e-4,0.00149653233653168
Plekhj1,1.6716367752457,0.67935574825784,0.206160728073687,3.29527235669744,9.8326332124839e-4,0.00155181694237842
Prkar1a,1.92949973021428,0.674376611839521,0.19040048474013,3.54188495244615,3.9727870611624e-4,6.3809072182363e-4
Klrb1c,1.5901280812528,0.672908050675832,0.219069640512859,3.07166273291224,0.00212870095336986,0.00329874394436416
Clk1,1.58746076715495,0.672776370491731,0.205734509831795,3.27011919897047,0.00107502174352078,0.00169381632996634
Tpst2,1.52763455339139,0.67275513942087,0.206015951508373,3.26554878151523,0.00109252185767579,0.00172035116050306
Tsn,1.60469303096776,0.672522556522849,0.205776027409745,3.26822596873109,0.00108223921855278,0.00170493095543852
Tbca,2.51808732349273,0.672254156000725,0.194616803311158,3.45424518624894,5.5183542552402e-4,8.8037314218685e-4
Cyc1,1.61995695605815,0.672194712001371,0.20484799756361,3.28143169567786,0.00103281536165116,0.00162805260088149
Lbr,1.59579753126921,0.665981491662467,0.205860599022974,3.23510907295157,0.00121596270069387,0.00191090850751135
Ppp1cb,1.53567658656368,0.665835545747093,0.205817525530581,3.23507701314853,0.00121609924558481,0.00191090850751135
Ddx24,1.65326223144383,0.665820699661371,0.206248880967103,3.22823908929508,0.00124554823516329,0.00195541707896312
Cacybp,1.60808177947984,0.665680007674142,0.20671207914064,3.22032466821272,0.00128045491397667,0.00200991569717584
Ccdc56,1.549442785797,0.665659610440452,0.205777173915456,3.23485641179007,0.00121703918591521,0.00191209768261171
Tgfbr2,1.52492428925487,0.665403888543752,0.206683430821318,3.21943508436827,0.00128443438742145,0.00201555614079061
Hexb,1.56840511780631,0.665244362780122,0.205386804504649,3.2389829735389,0.00119956734216861,0.0018857827213131
Ssr4,2.03336241933358,0.660745967141191,0.191019949398028,3.45904168241818,5.4210100422194e-4,8.6510768634623e-4
Sipa1,1.61109116563385,0.659005343087403,0.206123718607122,3.19713494177489,0.00138799977562558,0.00217480379071455
Lass2,1.52242547168772,0.658898648106426,0.205855396973411,3.2007839376275,0.00137054260791401,0.00214874077588562
Snrpc,1.56249995946253,0.658880563398042,0.205775627377395,3.20193684643539,0.00136506921661576,0.00214048101854438
Higd1a,1.59368244721233,0.658861316251256,0.205952179091438,3.19909854393304,0.00137858038232856,0.00216069346817447
Pnn,1.63716949184478,0.658843751748335,0.206025480335605,3.19787509134847,0.00138444233278102,0.00216955538190241
Dnajc3,1.56558897670455,0.658795535284497,0.206404661490543,3.19176674851737,0.00141405473888371,0.00221463118421031
Pold4,1.76843607422218,0.65879487083869,0.208130427634907,3.16529821384078,0.0015492407810254,0.00242090611493866
Ech1,1.52174736898954,0.65874869020951,0.205896935599924,3.19940988091983,0.00137709232596988,0.00215868526773656
Crlf2,1.58452546693295,0.658598669321271,0.206594648241148,3.18787865478741,0.00143320668365931,0.00224428945213787
Fgfr1op2,1.57085767543099,0.65195460054772,0.206025881106844,3.16443059020153,0.00155386720224215,0.0024274088869382
Ndufs8,1.57459495325566,0.651935070559467,0.206209727259209,3.16151463475811,0.00156950931443646,0.00245074442756755
Trappc6b,1.5271531737509,0.651928973076863,0.205875461228692,3.1666181544224,0.00154222679828348,0.00241102841780167
Sin3b,1.56653310384752,0.651896280905889,0.205739823146367,3.168546910056,0.00153203023405859,0.00239688230834283
Arpc5l,1.86278309819874,0.651888432917863,0.205873509249958,3.16645126074177,0.00154311203038869,0.00241205114497049
Zfand5,1.65269806160402,0.651845638626216,0.199643132290514,3.26505415511951,0.00109443149745661,0.00172309830092702
Uqcrc2,1.57343149620266,0.651842601569126,0.206104585360881,3.16267879449541,0.00156324708545274,0.00244133127481325
Mrpl54,1.56514335888487,0.651831420442808,0.205950570409764,3.16498963390055,0.00155088476342223,0.00242311238104281
Snf8,1.58441466623856,0.651760065304347,0.2062956118884,3.15935011577914,0.0015812140959866,0.00246828276945277
Taf10,1.61525574478046,0.651732572511838,0.206604276590449,3.15449700880957,0.00160775026440447,0.00250858059488606
Stt3b,1.53181861693306,0.644953600995225,0.206199527798583,3.12781318114957,0.00176112082738867,0.00274255689706709
Rab8a,1.56278667021554,0.644952510127696,0.206144797081832,3.1286383127665,0.00175618335447728,0.00273527587956778
Mll5,1.67019305953814,0.644924516341184,0.206612673956705,3.12141798463111,0.00179982373595149,0.00280073927609682
Ntan1,1.52659378912543,0.644877479484021,0.205934684124366,3.13146608705589,0.00173935873258428,0.00270987989377404
Rp9,1.59315335762307,0.644781861154924,0.206470594771744,3.12287501214272,0.00179093785390061,0.00278732725025676
Atp5b,3.34790107017077,0.64245113636714,0.193257749917719,3.32432275880614,8.8633552625514e-4,0.00140180925528006
Mrps14,1.76362359762251,0.639138353837228,0.197972868647625,3.22841386399689,0.00124478740074891,0.00195451653839955
Faim3,2.0090088983116,0.638509248925683,0.223292480289724,2.85951971198139,0.0042428304874932,0.00646078621491088
Arhgap30,1.77829652789806,0.638137000173475,0.204180451084717,3.1253579702824,0.00177588805093836,0.00276431657250582
Mrpl23,1.67935794711345,0.638031643261085,0.205380532237652,3.10658286990317,0.00189263252386429,0.00294252919570264
Fuca1,1.55405035559384,0.637885545992916,0.206262333658889,3.09259346909084,0.00198415738668457,0.00307978042179407
Polr2k,1.52266620523388,0.637822271766346,0.206086477879031,3.09492538438517,0.00196862414864312,0.00305657883876177
Cfdp1,1.51402514732092,0.637806040005125,0.205989266329399,3.09630715896237,0.00195947269113596,0.00304327505139236
Glrx3,1.5610332326627,0.637795742014136,0.206557908398807,3.08773334779672,0.00201689356347143,0.0031282675386483
0610007C21Rik,1.52240975324693,0.637764611669914,0.206683380783886,3.08570824248699,0.0020306797133194,0.00314918244311565
Rala,1.50543424640097,0.637690280411232,0.206209575121082,3.09243777858906,0.00198519846007575,0.00308093829689175
Usf2,1.51298496871712,0.637670106202138,0.206253652871634,3.09167909185591,0.00199027883531651,0.00308836370997389
Eif4a3,1.54834637181843,0.637645693427661,0.206747343113293,3.08417841712358,0.00204115145824062,0.00316448191625068
Kcnq1ot1,1.66698774037114,0.637400511383713,0.208812583684258,3.05250047740185,0.00226943370070999,0.00351161817628758
Nt5c,1.67226302228403,0.631618228172662,0.202915102204491,3.11272163240042,0.00185370770157343,0.00288287031199562
Tsc22d4,1.60172806792023,0.631404165225635,0.203575543271262,3.10157180513721,0.00192496180393256,0.00299101075056644
Ewsr1,1.5774005589518,0.631064832394979,0.204975496082008,3.07873304105822,0.00207882871100418,0.00322193761028558
Bin1,1.7014762143653,0.630938552129665,0.207150508896894,3.04579774140795,0.00232063885071418,0.00358766024010899
1110004F10Rik,1.52648759561575,0.630818347748718,0.206060677267953,3.06132327677652,0.00220361032110866,0.00341330738165792
Polr2e,1.57740065196081,0.630790136616625,0.206511550760739,3.05450292873666,0.00225433813424418,0.00348877707108052
Dusp11,1.56972945406428,0.630761781401033,0.20643926082769,3.05543518646638,0.00224734170236081,0.00347846514049619
Tmem208,1.51448422599513,0.630735117330689,0.206327946879736,3.05695436255337,0.00223598316537704,0.00346191075879228
Ddit4,1.52490972310158,0.63048507020372,0.207879224281484,3.03293930590196,0.00242184304692925,0.0037419034201482
Anapc13,1.56249420445101,0.624210928786557,0.204877849247741,3.04674678633391,0.00231332494269919,0.00357688276092707
Imp3,1.56993628507248,0.624150289573041,0.205162701042909,3.04222105870259,0.00234839361387061,0.00362895638377874
Atf4,1.58188810303374,0.62412822807318,0.204925035661016,3.0456416711602,0.00232184364712995,0.00358899136453016
Grap,1.71062551752215,0.623938374096909,0.207451724006004,3.00763166508489,0.00263292043042272,0.00405842157000048
Cd3e,1.55607489540863,0.623881513889309,0.208363946943688,2.99419128424323,0.00275173368991124,0.00423843312520999
Nap1l4,1.58652150677215,0.62384395315422,0.206427743202898,3.02209355910578,0.00251032946543145,0.00387460668526084
Tap2,1.5671511110719,0.623796131116504,0.206403840416966,3.02221184381233,0.00250934867879358,0.00387366556359678
D10Wsu52e,1.59050910405663,0.623787277105821,0.206702493291241,3.01780238435206,0.00254614879971338,0.00392640967045904
Twf2,1.52672570647154,0.623729156437489,0.206339480753436,3.02282992164166,0.0025042294340326,0.00386633470737952
Mapk1,1.50713105657817,0.623724697570361,0.20643859403093,3.02135703112234,0.00251644446184057,0.00388347083246349
Mkrn1,1.50248745729942,0.6237077347975,0.206325605554489,3.02292937961491,0.00250340656388069,0.00386563593061891
Naa38,1.52444748123514,0.623537733315543,0.206616427484499,3.01785168249665,0.00254573465710856,0.00392635098540602
Prelid1,1.95030311579904,0.619797308279226,0.190121827967817,3.26000078425578,0.00111411905739316,0.00175330162182463
Ikzf1,1.68557691500633,0.617725751608219,0.204072127629368,3.02699716411112,0.00246996275615925,0.00381568676743157
Pkig,1.60986030221402,0.617081622114753,0.205997819633946,2.99557356097892,0.0027392922087285,0.00422051515040223
Psmd7,1.52345776078884,0.616729396344756,0.206461544159498,2.98713931863415,0.00281601361029306,0.00433296714686212
Rbbp4,1.55068861526033,0.61665556074665,0.206297984548332,2.98914971029287,0.00279755019910436,0.00430709689996307
Mrps16,1.59824476429429,0.616637312257369,0.206554410641316,2.98535049599191,0.00283253561845987,0.00435710503266849
Ube2k,1.54622649004526,0.616609156523827,0.206571476748432,2.98496755810459,0.00283608400955897,0.00436192060397697
Anp32e,1.56111351194171,0.616478066545975,0.206897642741323,2.97962827598154,0.00288598366412502,0.0044347467549993
Baz1a,1.57219401464575,0.616368467470688,0.20729453900682,2.97339462208607,0.00294525519531656,0.00452249804958155
Arhgap9,1.56011583180369,0.610986960995165,0.203081711627326,3.00857697179736,0.00262474304401078,0.0040464142615878
Prrc2c,1.84340758694547,0.609505534663961,0.207628434862761,2.93555906765292,0.0033294721569818,0.00509523443548666
Ndufs3,1.5113407326655,0.609489897895487,0.20653182553816,2.95107011380614,0.0031667502291886,0.00485332830192734
Prmt1,1.56834671754992,0.609318579095365,0.207283100453006,2.9395477864029,0.00328691581126007,0.00503158373453888
Bub3,1.53757849776145,0.609276508970873,0.207170720470173,2.94093927746219,0.00327218672190184,0.00500977113603977
Mrpl14,1.49295113500641,0.609171391781046,0.20695665701631,2.94347328838539,0.00324551829208999,0.00496967013338509
Ncr1,1.5382209903823,0.603789616399394,0.217166487134558,2.78030751598096,0.00543074441885381,0.00821457138986291
4930523C07Rik,1.68213103357985,0.603117201534474,0.206224314524407,2.9245688265488,0.00344933791579349,0.00527557688849752
Lsm14a,1.5340376196705,0.60290937025005,0.205423751319384,2.93495453362971,0.00333596564916094,0.00510367546559792
Rpp21,1.53249249643192,0.602442151898271,0.206746027458414,2.91392371260652,0.00356917114896544,0.00545645728440462
Mrpl34,1.51879649891478,0.602237636019158,0.206686338339437,2.91377572827341,0.00357086339213535,0.00545744602750594
Arl4c,1.64512309797869,0.602197776359084,0.209540057144335,2.87390289267832,0.00405433599019541,0.00618096783551987
AI413582,1.51380363973059,0.602087182982699,0.207150259895798,2.9065239082276,0.00365468969107724,0.00558310804431466
Chic2,1.50578098303401,0.602051993220019,0.206900519329299,2.90986216550672,0.00361588182665505,0.0055254400278511
Strap,1.55305000857083,0.595754908645005,0.205622071045678,2.8973295795307,0.0037635415102735,0.00574855499155162
Il16,1.5794610318643,0.595132503942496,0.207345147314141,2.87025045751774,0.00410146788076917,0.00624917172726651
Cct3,1.60668264406444,0.595119982066714,0.20738700946086,2.8696107032636,0.0041097744122218,0.00626091417825705
Klf3,1.51166163692674,0.595064820935582,0.207070298702944,2.87373333917503,0.00405651302094072,0.00618338384269544
Snrnp27,1.48703362944284,0.595012023996155,0.206732266374603,2.87817685371853,0.00399980834490698,0.0061014025600276
Dpy30,1.53384345666116,0.594996500618606,0.207125705312779,2.87263475926421,0.00407064428082382,0.00620311287283619
Nudt21,1.53380090369393,0.594951871214922,0.20706205675662,2.87330223863384,0.00406205303921357,0.00619092463202769
Pbxip1,1.50793374903744,0.587818324609104,0.207087786663707,2.83849827205731,0.0045326364796366,0.006890029826355
Rbm25,1.70103335449184,0.587802478385419,0.207533736580351,2.83232253257214,0.00462112100379799,0.00702146751268389
Uba1,1.47916937473803,0.587765480793016,0.206697545227486,2.84360165064435,0.00446067780813576,0.0067855859415616
Sdha,1.53443749176264,0.587726997751436,0.206842595672804,2.8414214965719,0.00449129081119152,0.00683016403042091
G3bp2,1.55781892800777,0.587710907260043,0.207125227040036,2.83746656869779,0.00454731086253215,0.00691032393083488
Mknk2,1.49230072587827,0.580551658225602,0.206841544054354,2.80674591209319,0.00500446984891942,0.0075895794919696
Elf1,1.70159400259977,0.580533846801105,0.207701334168892,2.79504149130331,0.00518930546143796,0.00785193218895683
Bud31,1.49585025543539,0.580528034293477,0.206920624244851,2.80555907083739,0.00502293737417848,0.00761316291905101
Sod1,1.49557547269627,0.580505824698825,0.207135179400841,2.8025457885908,0.00507010187179483,0.00768130366297171
Srrm1,1.6372445750942899,0.580458863333732,0.207451435939595,2.7980469776201,0.00514126344086441,0.00778459613091
Fus,1.52637518487852,0.580446288888491,0.207062584702578,2.80324081592161,0.00505918778279767,0.00766699382383621
Dock10,1.53068260575184,0.58038589905823,0.207469095492681,2.79745712333673,0.00515066030477807,0.00779769338484384
Mrpl36,1.49854331372964,0.580371536260829,0.207055155807631,2.80298036528989,0.00506327517639576,0.007672074432739
Zmat2,1.52156679207697,0.580345711438241,0.207252768671994,2.80018315391828,0.00510736191227482,0.00773438618569033
Rsbn1l,1.51217256648038,0.573271066586746,0.20722542207399,2.7664128312503,0.00566767348581518,0.00855683459029797
Frg1,1.5355414479134,0.573209880206596,0.207113201605901,2.7676163361972,0.00564678877056978,0.00852653670302986
Stub1,1.49970443556704,0.573158643105163,0.207227123349997,2.76584760643096,0.00567750599445914,0.00856920089376224
Cd84,1.56695597775214,0.573140362657534,0.207529754069612,2.76172621717311,0.00574966700521494,0.00867184679781046
Hhex,1.51110204393226,0.573084882548962,0.20748115938794,2.76210564968664,0.00574298915823959,0.00866427844104354
2510006D16Rik,1.51105246706991,0.5730648809076,0.207404052246494,2.76303608680956,0.00572664346444959,0.00864086685487118
Lgmn,1.47804095341142,0.572901849316045,0.207538165014493,2.7604650415794,0.00577191349257935,0.00870288516212138
Klrk1,1.60332872862984,0.568571939535012,0.217927722134824,2.6089931742748,0.00908090536811674,0.0134780568727806
Tbc1d10c,1.5720050051724,0.565854362924716,0.208480284575322,2.71418644730542,0.00664387616956696,0.00998877696000563
Fam173a,1.48453901712327,0.565837869868809,0.207173417519376,2.73122815003951,0.0063098773518857,0.00950304667537316
Kras,1.49166270299817,0.565812396495597,0.207274224923492,2.72977692573424,0.00633771947201854,0.00954084950077485
Arhgap15,1.55143926699193,0.56579330433365,0.207464175576535,2.72718556233303,0.0063877105688872,0.00961333405494917
Ndufa12,1.54271053564136,0.565739838999286,0.207471554982141,2.72683086145464,0.00639458079229761,0.00962228646174503
Hnrnpd,1.56570601671225,0.565722018421015,0.20748142626078,2.72661523788624,0.00639876046738605,0.00962718825183894
Rtf1,1.64020134126577,0.560359066282265,0.198932299435289,2.81683300234784,0.00484997362693611,0.00736169303070849
Chd4,1.59028590222611,0.559755661979709,0.206245474826003,2.71402639234603,0.0066470870304131,0.00999216538481105
Mef2c,1.7703314785503,0.558485880062301,0.210912610786044,2.64794920503282,0.00809816919554061,0.0120812927124098
Thoc7,1.46770409281455,0.558384740975111,0.207521392258902,2.69073339811867,0.00712951445542329,0.0106881290802153
Ctage5,1.52683062794775,0.558371835561386,0.207460991992609,2.69145457272892,0.00711411862610457,0.0106711779391569
Smad7,1.47157435465076,0.558367421451592,0.207754959428105,2.68762499335097,0.00719621637421042,0.0107850271241396
Mff,1.48771789417076,0.558338354715541,0.20735950901593,2.69261032380554,0.00708950758080274,0.0106357895018797
Dazap1,1.50265932569746,0.558318962202244,0.207493619151655,2.69077653802054,0.00712859265278342,0.0106881290802153
Sars,1.4951719569791,0.558300761520946,0.207292403068628,2.69330063840357,0.00707484422479913,0.0106168425624411
Ppig,1.56166940301518,0.55826871485191,0.208020413616465,2.68372081925195,0.00728078764793963,0.0109086428020221
Elavl1,1.47899540271278,0.558261872542711,0.207467903572185,2.69083488544758,0.00712734606976676,0.0106881290802153
Hvcn1,1.58674885575657,0.558199695158363,0.208260808451303,2.68029159835363,0.00735580514653038,0.011017877436123
Rad23a,1.48044943466178,0.550968077348752,0.20739644081963,2.65659369645559,0.00789345126569328,0.0117910475338157
Smap2,1.55151203156437,0.550967597390271,0.207634356351907,2.6535473563752,0.00796505930953349,0.0118861090896983
Pttg1,1.47258153250578,0.550945228313774,0.207307172988666,2.65762742490293,0.00786928354110104,0.0117662975551319
Pnrc2,1.51198468510428,0.550895350212019,0.207551254641069,2.65426172038669,0.00794821527132163,0.011862668682287
Bola3,1.45986141669842,0.550871543061492,0.207335775100497,2.65690541246188,0.00788615660906514,0.0117821930208989
Zfp207,1.47584100095635,0.550864310411556,0.2073255053508,2.657002135263,0.00788389436755934,0.0117818289718465
Taf9,1.49079417308302,0.550840974987069,0.207514671930737,2.65446760878153,0.00794336654032224,0.0118571270633349
Impdh2,1.57350381014334,0.5508346363899,0.208183369623113,2.64591084958952,0.00814712847929473,0.0121508601891196
Hspa4,1.52930569971551,0.550805970357495,0.208562031895592,2.6409695252357,0.00826691550604676,0.01232071347368
Sdf2l1,1.45795855534744,0.550804631792346,0.208438877395064,2.64252349981898,0.00822907545452198,0.0122660690669916
Sftpc,2.00389969035898,0.54809377657875,0.183908192191651,2.98025754071674,0.00288006132816047,0.00442629769851248
Snx20,1.51341864521314,0.546425968779827,0.205458458150074,2.65954477464588,0.00782463289751939,0.011706673466624
Sugt1,1.64522494776341,0.545298877784309,0.200293291154177,2.72250196021074,0.00647896490725169,0.00974645441379073
Txndc5,1.48782738396599,0.545012948890922,0.20618553618526,2.64331319730023,0.00820990538772907,0.012239242074524
Esyt1,1.51425887203381,0.544878569989108,0.206570344830195,2.63773858942342,0.00834608914657653,0.0124298389001796
Ablim1,1.57709513627068,0.543632609057818,0.208250910332805,2.61046930449927,0.00904180859896362,0.0134257547679107
Skap1,1.50498677988874,0.543611764641086,0.208425722236587,2.60817982928241,0.0091025120454591,0.0135082055088263
Pak2,1.53148296132051,0.543461535629789,0.207674594991661,2.61688983022508,0.00887349759113766,0.0131870910820608
Eif1ax,1.45925682894381,0.543382468737889,0.207538049471184,2.61823058529484,0.00883870562214168,0.0131391266830641
